id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
UgwpwPovHZdn9wqKJAR4AaABAg,We’re having brain rot with this one🔥🔥🗣️🗣️,UCI_FAxkQTbIxNX9mbGETWHw,@-Lebron-James-142,1,2024-05-26T21:26:07Z
UgwvrD7aUQYUilOaXnZ4AaABAg,Sorry but my brain rot is Gyatt!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,UC8lrGXmqZCgO3GRQqPq164w,@BobRoigr,1,2024-05-27T13:41:59Z
A3uyEdFcox1A3vmv5ahAF5,@@wgamingtime9040 bro. It’s not Bernard! ITS JERRY GOJO MCDANIEL TACO BELL MAN CAT! Duh,UCicZoXZ0re3gncvvyk3ObhQ,@Awesomer104,0,2024-05-27T03:53:25Z
Ugz2DlEEPGLd4L8seRB4AaABAg,Hi,UC0nvfb8S3rriGYxFz49arpg,@user-ep7ek6zc1p,0,2024-05-26T20:10:11Z
A3uxtnHLG6UA3uxxaDy6Q_,🫒🔕🔕,UC2KlO9eTpD2VAeuNu4dZEtw,@riemannhypothesis.,0,2024-05-26T20:10:38Z
A3uxtnHLG6UA3uxuP_AymL,Rip,UC_Tt90AJwJHQajBcy9jqukA,@BabaBooey555,0,2024-05-26T20:10:12Z
A3uyEdFcox1A3wheFDuXqp,@@Awesomer104 oh mb! That was an obvious one. Idk how I thought it was Bernard,UCui7yqprKDn_v5k-LNXrFMA,@wgamingtime9040,0,2024-05-27T12:26:40Z
A3uyEdFcox1A3wf7W_uYR4,SOMEONE GET THE POWER OF 200 LIKES FAST!!,UCfpGBH1of4IA3OjtOweJg1g,@Coolbilly68,0,2024-05-27T12:04:35Z
A3uxu7qsn9WA3uy1lYwCWm,damn W,UCNF7G4xMmVjGwWDk-yYVpiQ,@laughy_catty,0,2024-05-26T20:11:21Z
A3uxu7qsn9WA3w24rw3vkX,Thanks bro,UCqXVgg0NM0d0LdlNj51Yc2g,@Randomguy82635,0,2024-05-27T06:14:42Z
