id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
UgxI-vHWABdzmjgSQzJ4AaABAg,Hadir  cie  aku  seneng  lihat  vidio  ne  pean...punya  bojo  bule  tapi  gak  sambong.....,UC18p0M_s_jMHJxfrlBDPNTw,@zakiahbudiati8039,3,2019-04-30T00:16:02Z
8uKFnfu0oKl8uKdrza5eIo,Good bisnis...!!👍👍👍😘,UCcKXIakMLs0M6uKD1x9c3eQ,@mnuhtumilaar8530,3,2019-04-30T01:40:02Z
UgzkqButXyu5lEZLwK94AaABAg,Wah jadi pengen mudik ke Indonesia 😍😍🇮🇩🇮🇩🇮🇩👍👍👍,UCEJ6F2mFIZIKVjc2szwafjw,@kutubutarachannel2249,3,2019-04-29T22:16:29Z
UgwBXdJRuRAbpuLo04d4AaABAg,luar biasa mbak nik..saya laki2 tapi saya adalah viewer youtube mbak nik...Dobson Family adl keluarga yg menyenangkan..selamat datang dikalibiru kulon progo..rumah saya stelah SD Serang mbak...,UCEVmrqVz2FJwOC0w3s09qsA,@heriboy372,3,2019-04-30T02:29:11Z
UgxmJghRpyS5imGZ8bF4AaABAg,Anak2x photogenic lho bu Nik!Cocok jg jd artis  sinetron!,UC6eVg39Z85wtrh57pEalvVQ,@kenjitjan5865,3,2019-04-30T03:52:12Z
UgzLyesC1hDtIpxE8rh4AaABAg,"Anak2nya mbak nik udah terlatih jalan kaki.senang liat merek ga pernah mengeluh capek jln kaki..
Klo anak2 Indonesia kebanyakan mals jln kaki.biasa kemana2 jauh dekat naik motor..mbak benar2 ibu yg hebat",UC0gf2OQ8TIQL_zL2oa0Jscw,@nettylakendi1119,3,2019-04-29T22:57:56Z
UgxGIDmgpn47TJ2d8v54AaABAg,"Ternyata ada sabuk pengamannya ya mba, jd aman ... aku sempet liat poto2 org di Kalibiru tanpa sabuk pengaman jd sempet gmn gt. 
Daniel keren banget posenya.",UC0DsgurgVgF6E5RB7yd0bwg,@SayaMima,3,2019-04-30T01:20:13Z
UgzJBzhmtnIOzVzgp-d4AaABAg,Assalamualaikum....slmt pgii mbk nik family....masyaallah sejuk bngeet koyok e tempate mbk nik okeh suaoro cembereet nek jre wong jowo.....manteeepp mbk nik♥♥♥♥,UC2OdyOirNSy2Svdyh6bf2oA,@maryamlove1107,3,2019-04-29T22:02:36Z
8uKFnfu0oKl8uL52qHO9Cv,Pelan2 say,UCEy-EPLujd9kwEvrZK_KJ5Q,@rianariana6492,3,2019-04-30T05:46:19Z
UgykMWzFoM1KQKJWdxt4AaABAg,"aku suka deh klo liat casandra...  kliatan anaknya ga neko2, pendiam, tapi berani untuk mencoba hal-hal baru & gayanya cool :) sehat & bahagia selalu ya buat Mbak nik sekeluarga  :)",UCIyt75CS7uQFFkR9kXQE0UA,@bebbyrizqyafitrie3636,3,2019-05-16T23:05:08Z
