Comment_ID,Author_ID,Author,Text,Likes,Comment_Date
7329860205223920390,6816114542230258689,nayyyyl4,@ʚ♡⃛ɞ(ू•ᴗ•ू❁) @elisa minggu yuh,0,2024-01-30T19:01:26Z
7372436885685256965,7100176074379084802,_hasry,ramah anak kecil ga min tempatnyaa,0,2024-05-24T12:40:36Z
7357509963743249157,6871531386836239362,rosyid_pakhoy,boleh mancing nggak?,0,2024-04-14T07:16:39Z
7354012608267141894,6874956820096926721,gabisadicarilagi,besok cuuuzzz ah kesana,0,2024-04-04T21:04:59Z
7344209605974049542,7062632063907742722,zaznezaz,@𝗥𝗲𝗹𝗹𝘇𝗯𝘀𝘁𝗿𝗱_ ko ngene gone,0,2024-03-09T11:04:32Z
7339153983494341382,6723354616384586753,iqbrm_,sejuk bgtt,0,2024-02-24T20:06:03Z
7334179684403954437,6892688089853264898,tariafriyani4,kaa ini gmn yaa caranya kalo saya mau berenang tapi gabisa berenang,0,2024-02-11T10:23:12Z
7333826188257198854,6917310917202461697,csetiadi7,"dinginnya polll🤣 lumayan dalem, nyentuh dasar pas lompat aja, selebihnya engga karena pake pelampung wkw takut tenggelem",0,2024-02-10T11:31:28Z
7333735847962231557,6845451892014187521,camellia_312,kemaren ke kembang soka juga bagus bgtttttt deketan sama mudal,0,2024-02-10T05:41:02Z
7333206045840671494,6560606581255536641,beban_suami77,pengen bgt 😌,0,2024-02-08T19:25:04Z
7333102296600969989,7032270122186736642,wahyu.satria81,apa bs buat campervan lg,0,2024-02-08T12:42:23Z
7332416318714512134,7327996137289384965,borry.benyamin,bening,0,2024-02-06T16:20:24Z
7332171019123229446,6980892782345782273,vinnzz31,@Jankyy. @UNI_JOY gawe seng versi lampu merah nkok😂,0,2024-02-06T00:28:27Z
7331638387453444869,7126037526347564059,ianibnumaliki,@amaamiina dekat gak dek,0,2024-02-04T14:01:43Z
7331590718354146053,6889983657101116417,ayhunuridawati,pernah kesini nyampe Disana hujan deres😭,0,2024-02-04T10:56:45Z
7331322044581593861,6798860233981592578,linlin1368,😳😳😳wowowowow,0,2024-02-03T17:34:04Z
7331234190241481477,6786519354654737410,lellyfatmaa,pas KKN kesini jalannya membagongkan😭 tapiii seruuuu. lov sobat KKN ku❤️,0,2024-02-03T11:53:13Z
7331203743088378629,6976841859247113217,lycheeyantiecuxa,lahhh bojoku ntas ko kono wingi....udan udanan panggah ijo banyune...,0,2024-02-03T09:55:03Z
7331174150289195781,6860125867520394242,ms._scorpio97,jd pngen plg kmpung🥺,0,2024-02-03T08:00:11Z
7331102089437987589,6745971010753610754,zulaikaaisyah777gmail.co,duh air nya seperti sungai aare,0,2024-02-03T03:20:38Z
7330969418484777733,7169849670319293467,anggraa_only,@cimol comel20 reneee,0,2024-02-02T18:45:45Z
7330941844307723013,6837862561742128129,miitaprm,ini musim ujan butek gasi,0,2024-02-02T16:58:42Z
7330855942390579973,7002847022249231362,anggikpradanasap,bukannya ini d kulon progo ya..,0,2024-02-02T11:25:22Z
7330840861264003845,6966115240874951681,zulaikajlz_,@d for deyaaa ☆ tolongggg 😞,0,2024-02-02T11:24:51Z
7330829202398282502,6801284665887671298,mbakdep03,@L p inpo😭🙏,0,2024-02-02T09:41:37Z
7330540697278333701,6878524757315519489,gembulgembulgembulgembul,@Pingka @♐🦋🖤✨🧚🏻 nek andewe wes berpenghasilan kudu ngene jom ngoss,0,2024-02-01T15:02:13Z
7330441942965961477,6679994570980590593,rianaagustiana,"mau , tapi gada teman",0,2024-02-01T08:38:52Z
7330393780334838534,6508178743529193474,nugi0707,Uadem pol,0,2024-02-01T05:32:06Z
7330248136227734278,6938317206469264385,wwwwwjdjd,"kak saya pernah kesana, dan berenang dikolam ataas. kok byk uletnya nya, uletnya buanyakkk buangett",0,2024-01-31T20:06:49Z
7330246769656283909,7023328431363163138,putrimegy,@NU30 ndene?,0,2024-01-31T20:01:32Z
7330209557454668549,6718673266242307073,sisaras00,First time ksno ama doi😅,0,2024-01-31T17:37:03Z
7330209736242332421,6977909774790099970,official.nusa.jaya.trans,seinget gw ini pernah di datengin my trip my adventure🗿,0,2024-01-31T17:37:53Z
