Comment_ID,Author_ID,Author,Text,Likes,Comment_Date
7322777055908020997,6997782388773635073,riotfk,best memang kampung halaman ku🥰,0,2024-01-11T16:55:12Z
7318005595545240325,7109644681852716059,szyksss,urong rur,0,2023-12-29T21:00:09Z
7315422434555675397,7273835581867131910,nit8728,😂😂😂,0,2023-12-22T21:15:32Z
7304117190017958662,6930744520985281538,mardynew,desoku mlebu 🥰,0,2023-11-22T10:05:37Z
7301679040930546437,6790487397596529665,cillllll22,@cal mee lita🌱 yokkk,0,2023-11-15T20:24:10Z
7303994350886781701,6918549021503177729,senja_yang_dinanti,boyopali klaten masuknya jogja ya sekarang,0,2023-11-22T02:08:49Z
7367604846504067845,7325076572171453446,aupaaa_6,@Tiara_jx✨,0,2024-05-11T12:09:57Z
7319382292023313158,6959106864722740226,vianandha,@hartiwulandari_,0,2024-01-02T13:21:56Z
7306690586832192262,6914961953723220994,annasftr_,@Akun bucin,0,2023-11-29T08:31:41Z
7304259456962822917,6706119077507531777,praditair95,"@minthi 🐥 , @Ida puspitasari , @>3 , @Taro🥰",0,2023-11-22T19:17:31Z
7357529730936439558,6753942390409675777,alfiya_sa,@NamAmu_,0,2024-04-14T08:33:28Z
7339108787062473478,7008455311066563589,hi.dannnn,@MBAK JASUN🐣,0,2024-02-24T17:10:42Z
7331770855548109573,6956473559854793730,tuuz97,@putripratiwi3205,0,2024-02-04T22:35:35Z
7329747823180137222,6921592059066811393,libra_yesa18,@cctvkudus,0,2024-01-30T11:45:26Z
7329735759094678277,95854394541268992,saltedcaramellcoffee,@Natasyaay,0,2024-01-30T10:58:37Z
7327089648675816198,72386287773,clao.jpg,@gabut doang kok,0,2024-01-23T07:50:15Z
7320907695653323525,6999858841480676354,fitrisetianingsi73,@Bapa`Azzam,0,2024-01-06T16:01:11Z
7313912138694624006,6962521652296041473,genisradita,@Z @Estehmanis,0,2023-12-18T19:34:49Z
7309864617714189061,6808841924943627266,ilyyouuv,@yyy,0,2023-12-07T21:48:19Z
7308965625040634629,6828437102234895362,itaku14,@𝘾𝙀𝙋𝙀𝙆 𝙃𝙊𝙇𝙄𝘿𝘼𝙔🎌 jre sisan mudik,0,2023-12-05T11:39:59Z
7305858850564195077,6907135069053436929,lailskuy,@haidardzaky685,0,2023-11-27T02:43:57Z
7304093773360923397,6780969138246337537,atikah_0910,@Anitazahro,0,2023-11-22T08:34:42Z
7301693281656750853,6784738743536780290,bobaeenak,@mmff13_,0,2023-11-15T21:19:17Z
7385497868188009222,7134674640202925083,mar08713,@nicaj01,0,2024-06-28T17:23:52Z
7300548135683605253,6569941849958531073,yustan17,@oc500r @cndyy,0,2023-11-12T19:15:38Z
7365200176032629510,6860768053299790850,ppr.ndt,@dipp,0,2024-05-05T00:38:32Z
7357673515221041926,6934579243302290433,nev4shaa,@🇦🇸🇰🇦86,0,2024-04-14T17:51:13Z
7326020292831773446,6635176022306553857,jannatin1298,@𝙎𝙃𝘼 𝙃𝙄𝙄𝙆 ˗ˋˏ♡ˎˊ˗,0,2024-01-20T10:40:36Z
7317560136251065094,6739163947331257345,fidaptrr,@kaa,0,2023-12-28T15:30:57Z
7304235891781108486,7050660375339172865,phudtrihandayani,@pellovyn_,0,2023-11-22T17:45:59Z
7317644723736396550,7092024489299919873,bodrex355,@miyya0920,0,2023-12-28T20:59:07Z
7314894206199825157,73515518067,vvctrbprtw,@ayw,0,2023-12-21T11:05:40Z
7304224097687569158,6998367005607691265,vvousme,@🧚🏻🧚🏻,0,2023-11-22T17:00:13Z
7303860635703313157,6987245391641560070,ellaputrinurjana,@tikhaindra,0,2023-11-21T17:29:53Z
7301864473382814470,6789622779442119682,jessika_ukurmehuli,@amalia,0,2023-11-16T08:23:45Z
7299626371851682566,7003333309388522522,rahmaa_putri6,@Pemain cadangan,0,2023-11-10T07:38:53Z
7385557440777192197,7384367997340779537,fuudupmdofc,😌😌,0,2024-06-28T21:15:02Z
7384829494492365573,6929703032838734849,zicho068,😀,0,2024-06-26T22:10:16Z
7370631945112601350,6873047052918998018,sunlfowy.vol6,@teksnotfound,0,2024-05-19T15:56:39Z
7358842492450816810,7329662349412631595,kelli.123436,🥰🥰🥰,0,2024-04-17T21:28:03Z
